symbol,name,industry,industry_rank,price,pct_off_high,rs_rating,eps_rating,ad_rating
SSL,Sasol Ltd. American Depositary Shares,Oil & Gas Production,13,14.300000190734863,-5.360684873241784,95,,A-
SSM,Sono Group N.V. Ordinary Shares,Semiconductors,29,1.1200000047683716,-87.95698944303064,3,44,A+
SSMR,Sunshine Silver Mining & Refining Company Common Stock,Precious Metals,25,15.3100004196167,-19.165786758630276,51,,A
SSNC,SS&C Technologies Holdings Inc. Common Stock,Computer Software: Prepackaged Software,60,78.5,-11.419485858362977,66,86,B-
SSP,E.W. Scripps Company (The) Class A Common Stock,Broadcasting,68,2.869999885559082,-44.379845534327465,52,17,C-
SSRM,SSR Mining Inc. Common Stock,Precious Metals,25,35.81999969482422,-8.645752279527319,89,81,B+
SST,System1 Inc. Class A Common Stock,Computer Software: Programming Data Processing,90,3.0799999237060547,-61.59601311837215,75,17,A+
SSTI,SoundThinking Inc. Common Stock,Computer Software: Prepackaged Software,60,5.46999979019165,-55.45602679855952,15,7,E-
SSTK,Shutterstock Inc. Common Stock,EDP Services,116,4.139999866485596,-83.27572825303719,4,33,E-
SSYS,Stratasys Ltd. Ordinary Shares (Israel),Computer peripheral equipment,42,8.020000457763672,-35.53054076938674,35,49,D+
ST,Sensata Technologies Holding plc Ordinary Shares,Industrial Machinery/Components,103,41.060001373291016,-23.124446438217163,64,76,D+
STAA,STAAR Surgical Company Common Stock,Ophthalmic Goods,128,19.079999923706055,-42.77144620161304,21,84,E
STAG,Stag Industrial Inc. Common Stock,Real Estate Investment Trusts,60,37.290000915527344,-11.298762836719167,56,57,C
STAK,STAK Inc. Class A Ordinary Shares,Oil and Gas Field Machinery,9,1.440000057220459,-84.46601956729731,94,,A+
STBA,S&T Bancorp Inc. Common Stock,Major Banks,20,49.599998474121094,-6.367181069529149,74,60,B-
STC,Stewart Information Services Corporation Common Stock,Specialty Insurers,66,59.72999954223633,-20.10972586239199,39,62,E+
STE,STERIS plc (Ireland) Ordinary Shares,Industrial Specialties,68,208.77000427246094,-21.62134184834976,39,74,D+
STEM,Stem Inc. Class A Common Stock,EDP Services,116,3.9000000953674316,-86.90835859177618,6,7,E-
STEP,StepStone Group Inc. Class A Common Stock,Investment Managers,55,43.54999923706055,-41.076934733471084,35,17,D
STEX,Streamex Corp. Common Stock,Finance: Consumer Services,74,0.7720000147819519,-87.76545131881748,13,26,B+
STFS,Star Fashion Culture Holdings Limited Class A Ordinary Shares,Advertising,124,3.424999952316284,-81.27392137302398,11,,A+
STG,Sunlands Technology Group American Depositary Shares representing Class A ordinary shares,Other Consumer Services,124,2.9200000762939453,-65.63088539722173,11,40,E-
STGW,Stagwell Inc. Class A Common Stock,Advertising,124,8.3100004196167,-11.12299379061148,89,32,B-
STHO,Star Holdings Shares of Beneficial Interest,Real Estate,74,8.579999923706055,-13.595169586914013,57,38,D
STI,Solidion Technology Inc. Common Stock,Industrial Machinery/Components,103,6.619999885559082,-81.46696623928959,36,26,E-
STIM,Neuronetics Inc. Common Stock,Medical/Dental Instruments,81,2.819999933242798,-14.545455333615154,96,17,A-
STKE,Sol Strategies Inc. Common Shares,,,1.5,-70.05988160733519,66,26,A
STKH,Steakholder Foods Ltd. American Depositary Shares,Packaged Foods,113,1.75,-90.7846233749746,10,,A+
STKS,The ONE Group Hospitality Inc. Common Stock,Restaurants,94,1.6299999952316284,-47.75640849295917,31,17,D-
STLA,Stellantis N.V. Common Shares,Auto Manufacturing,137,4.46999979019165,-63.11881326403614,13,,E
STLD,Steel Dynamics Inc.,Steel/Iron Ore,33,235.1999969482422,-16.631274505074035,83,89,D-
STLN,Starling Oncology Inc. Common Stock,Medical/Nursing Services,35,6.510000228881836,-7.659573719766666,95,17,A-
STM,STMicroelectronics N.V. Common Stock,Semiconductors,29,51.58000183105469,-35.26675640939344,87,55,D-
STN,Stantec Inc Common Stock,Military/Government/Technical,94,68.44000244140625,-39.530398678408304,29,67,D+
STNE,StoneCo Ltd. Class A Common Shares,EDP Services,116,9.15999984741211,-43.02147836123208,23,83,D
STNG,Scorpio Tankers Inc. Common Shares,Marine Transportation,5,80.95999908447266,-7.842913499512583,83,78,C-
STOK,Stoke Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,25.290000915527344,-34.054753789382154,31,26,E+
STRA,Strategic Education Inc. Common Stock,Other Consumer Services,124,79.81999969482422,-8.229768921124037,54,72,D+
STRL,Sterling Infrastructure Inc. Common Stock,Military/Government/Technical,94,513.719970703125,-48.30438789305808,62,98,E
STRO,Sutro Biopharma Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,15.710000038146973,-61.59863090505302,57,7,E-
STRR,Star Equity Holdings Inc. Common Stock,Professional Services,47,10.170000076293945,-13.88653924684603,43,17,B+
STRT,STRATTEC SECURITY CORPORATION Common Stock,Auto Parts:O.E.M.,94,65.77999877929688,-27.642727830277824,30,51,E+
STRW,Strawberry Fields REIT Inc. Common Stock,Real Estate Investment Trusts,60,13.270000457763672,-8.112536850959051,63,72,C-
STRZ,Starz Entertainment Corp. Common Shares,Movies/Entertainment,3,22.709999084472656,-24.82621723697719,90,17,E+
STT,State Street Corporation Common Stock,Major Banks,20,181.08999633789062,-6.779573016245433,86,81,D+
STTK,Shattuck Labs Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,6.309999942779541,-21.712163594656253,93,17,A-
STUB,StubHub Holdings Inc. Class A Common Stock,Services-Misc. Amusement & Recreation,99,5.389999866485596,-73.22404326279997,9,17,E-
STVN,Stevanato Group S.p.A. Ordinary Shares,Medical/Dental Instruments,81,21.3799991607666,-22.284970621685463,71,43,B-
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,Real Estate Investment Trusts,60,14.359999656677246,-20.26810899311261,31,59,D-
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),Electronic Components,2,905.9199829101562,-17.069524385178514,98,82,B
STXS,Stereotaxis Inc. Common Stock,Biotechnology: Electromedical & Electrotherapeutic Apparatus,58,1.2899999618530273,-63.86554661133397,15,17,D-
STZ,Constellation Brands Inc. Common Stock,Beverages (Production/Distribution),110,114.20999908447266,-30.478754959572463,27,88,E
SU,Suncor Energy  Inc. Common Stock,Integrated oil Companies,1,68.6500015258789,-4.4803132011237645,88,77,C+
SUGP,SU Group Holdings Limited Class A Ordinary Shares,Diversified Commercial Services,85,0.4699999988079071,-99.10390849957813,1,,E-
SUI,Sun Communities Inc. Common Stock,Real Estate Investment Trusts,60,111.12999725341797,-17.502087930149578,39,40,B-
SUIG,Sui Group Holdings Limited Common Stock,Finance: Consumer Services,74,1.4900000095367432,-67.46724815813836,46,26,A+
SUJA,Suja Life Inc. Class A Common Stock,Beverages (Production/Distribution),110,8.199999809265137,-54.06162670014483,13,,B-
SUNB,Sunbelt Rentals Holdings Inc. Common Stock,Diversified Commercial Services,85,72.73999786376953,-14.252415731898349,53,58,B-
SUNE,SUNation Energy Inc. Common Stock,Engineering & Construction,71,2.450000047683716,-58.33333333333333,88,26,A+
SUNS,Sunrise Realty Trust Inc. Common Stock,Real Estate Investment Trusts,60,7.230000019073486,-24.833321071940528,30,45,D+
SUPN,Supernus Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,43.290000915527344,-24.052629972759043,38,17,C
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,Commercial Banks,13,7.460000038146973,-41.990666894975014,31,47,D
SUPX,SuperX AI Technology Limited Ordinary Shares,,,6.989999771118164,-90.68000030517578,14,,E-
SURG,SurgePays Inc. Common Stock,Advertising,124,0.15000000596046448,-94.88054598829828,3,38,A+
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),Paper,52,8.779999732971191,-23.376898891097365,50,40,B
SVC,Service Properties Trust Common Shares of Beneficial Interest,Real Estate Investment Trusts,60,6.480000019073486,-51.84704479423614,17,26,D-
SVCC,Stellar V Capital Corp. Class A Ordinary Shares,,,10.710000038146973,0.0,56,67,C+
SVCCU,Stellar V Capital Corp. Unit,Blank Checks,47,10.710000038146973,-6.707313020844929,53,,E+
SVCO,Silvaco Group Inc. Common Stock,Computer Software: Prepackaged Software,60,8.460000038146973,-38.65119607288119,79,35,B+
SVIA,Silvia Inc. Common Stock,Finance: Consumer Services,74,3.9200000762939453,-61.94174753685835,95,,A+
SVM,Silvercorp Metals Inc. Common Shares,Precious Metals,25,11.34000015258789,-27.740614564272793,83,36,B-
SVRA,Savara Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,5.070000171661377,-26.94524308560361,48,26,D-
SVRE,SaverOne 2014 Ltd. American Depositary Shares,EDP Services,116,2.180000066757202,-88.92276406020243,9,,D-
SVRN,SVRN Inc. Common Stock,Marine Transportation,5,42.22999954223633,-4.022728313099256,99,,A+
SVV,Savers Value Village Inc. Common Stock,Other Specialty Stores,130,9.260000228881836,-32.45805832883567,43,49,E
SW,Smurfit WestRock plc Ordinary Shares,Containers/Packaging,93,46.0,-9.433393164685477,66,80,C
SWAG,Stran & Company Inc. Common Stock,Advertising,124,1.5420000553131104,-53.9701462922209,26,45,E
SWBI,Smith & Wesson Brands Inc. Common Stock,Ordnance And Accessories,18,14.079999923706055,-13.94385837783041,72,82,B
SWIM,Latham Group Inc. Common Stock,Plastic Products,29,6.230000019073486,-21.929824508987693,48,50,C+
SWK,Stanley Black & Decker Inc. Common Stock,Industrial Machinery/Components,103,90.16999816894531,-12.543526547780992,72,74,C
SWKS,Skyworks Solutions Inc. Common Stock,Semiconductors,29,87.80999755859375,-3.980316578587273,86,37,A-
SWMR,Swarmer Inc Common Stock,Computer Software: Prepackaged Software,60,21.969999313354492,-72.0198672279305,15,,E-
SWVL,Swvl Holdings Corp Class A Common Shares,Business Services,66,4.03000020980835,-49.2443302170564,98,,A+
SWX,Southwest Gas Holdings Inc. Common Stock (DE),Oil & Gas Production,13,81.37999725341797,-12.232397256509275,48,99,D-
SXC,SunCoke Energy Inc. Common Stock,Steel/Iron Ore,33,9.75,-7.757802445592743,86,58,C+
SXI,Standex International Corporation Common Stock,Industrial Machinery/Components,103,279.6000061035156,-21.748585985241785,63,84,C
SXT,Sensient Technologies Corporation Common Stock,Major Chemicals,71,128.22000122070312,-6.715166193139089,81,67,B
SXTC,China SXT Pharmaceuticals Inc. Class A Ordinary Shares,Biotechnology: Pharmaceutical Preparations,81,2.549999952316284,-99.98937500019868,1,,A+
SXTP,60 Degrees Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.149999976158142,-84.0277776857953,11,26,D+
SY,So-Young International Inc. American Depository Shares,EDP Services,116,2.700000047683716,-39.59731153437137,86,7,A+
SYBT,Stock Yards Bancorp Inc. Common Stock,Major Banks,20,78.05999755859375,-10.955462849300213,68,65,C-
SYF,Synchrony Financial Common Stock,Finance: Consumer Services,74,71.55000305175781,-18.114337269983128,42,77,D
SYK,Stryker Corporation Common Stock,Medical/Dental Instruments,81,269.75,-30.005166960120967,26,77,E
SYM,Symbotic Inc. Class A Common Stock,Industrial Machinery/Components,103,44.040000915527344,-49.55326531957024,37,98,C-
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,Semiconductors,29,96.81999969482422,-34.39046222847587,67,75,D
SYNX,Silynxcom Ltd. Ordinary Shares,Consumer Electronics/Appliances,64,1.0099999904632568,-44.198893790447194,41,,A-
SYPR,Sypris Solutions Inc. Common Stock,Industrial Machinery/Components,103,1.7699999809265137,-57.655501109673125,19,17,E+
SYRE,Spyre Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,87.08999633789062,-20.042234849466556,98,7,E+
SYY,Sysco Corporation Common Stock,Food Distributors,74,78.19000244140625,-13.008322273891892,50,51,D-
T,AT&T Inc.,Telecommunications Equipment,94,25.450000762939453,-10.44432618351372,60,74,B-
TAC,TransAlta Corporation Ordinary Shares,Electric Utilities: Central,87,11.770000457763672,-32.84678602365375,35,45,D+
TACT,TransAct Technologies Incorporated Common Stock,Computer peripheral equipment,42,4.909999847412109,-15.924662343778683,65,17,C-
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),Biotechnology: Pharmaceutical Preparations,81,18.59000015258789,-2.414693453518668,75,,B-
TAL,TAL Education Group American Depositary Shares,Other Consumer Services,124,12.220000267028809,-5.344690848479095,78,96,B
TALO,Talos Energy Inc. Common Stock,Oil & Gas Production,13,17.020000457763672,-7.1467510714398275,88,35,B
TANH,Tantech Holdings Ltd. Class A Common Shares,Major Chemicals,71,14.5,-84.73684210526315,8,,A+
TAOP,Taoping Inc. Ordinary Shares,Computer Software: Prepackaged Software,60,0.5899999737739563,-81.84615465310904,5,,E-
TAOX,Tao Synergies Inc. Common Stock,Finance: Consumer Services,74,4.46999979019165,-53.437504035730996,55,37,A
TAP,Molson Coors Beverage Company Class B Common Stock,Beverages (Production/Distribution),110,36.349998474121094,-30.862179049985052,34,33,E-
TARA,Protara Therapeutics Inc.  Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,3.3499999046325684,-55.68783161391278,23,17,E
TARS,Tarsus Pharmaceuticals Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,75.95999908447266,-16.325181641447696,74,17,B+
TASK,TaskUs Inc. Class A Common Stock,EDP Services,116,7.980000019073486,-32.087807105410825,84,69,A-
TATT,TAT Technologies Ltd. Ordinary Shares,Aerospace,120,37.38999938964844,-38.81525279625859,31,96,B-
TAYD,Taylor Devices Inc. Common Stock,Industrial Machinery/Components,103,63.56999969482422,-29.327402054940798,63,,B+
TBBB,BBB Foods Inc. Class A Common Shares,Food Chains,74,53.02000045776367,0.0,92,7,A-
TBBK,The Bancorp Inc Common Stock,Major Banks,20,49.9900016784668,-37.776943045627085,24,91,E-
TBCH,Turtle Beach Corporation Common Stock,Telecommunications Equipment,94,12.770000457763672,-25.27793830458248,49,42,B
TBI,TrueBlue Inc. Common Stock,Professional Services,47,9.529999732971191,-12.165904166721598,96,17,A-
TBLA,Taboola.com Ltd. Ordinary Shares,Computer Software: Programming Data Processing,90,3.450000047683716,-38.17204131084758,36,99,D
TBLD,Thornburg Income Builder Opportunities Trust Common Stock,Investment Managers,55,20.475000381469727,-8.624907814535444,55,,D-
TBN,Tamboran Resources Corporation Common stock,Oil & Gas Production,13,36.25,-27.485499534170465,85,7,B-
TC,Token Cat Limited American Depositary Shares,Business Services,66,1.899999976158142,-89.90435702992774,3,,A
TCBI,Texas Capital Bancshares Inc. Common Stock,Major Banks,20,94.62999725341797,-11.98704940467481,50,58,D+
TCBK,TriCo Bancshares Common Stock,Major Banks,20,52.099998474121094,-14.878564374287706,63,61,B-
TCBS,Texas Community Bancshares Inc. Common Stock,Banks,19,17.0,-7.692170665735398,50,83,D-
TCBX,Third Coast Bancshares Inc. Common Stock,Banks,19,42.810001373291016,-7.1970509819020645,65,81,B-
TCI,Transcontinental Realty Investors Inc. Common Stock,Real Estate Investment Trusts,60,43.310001373291016,-26.481070301354613,52,32,E+
TCMD,Tactile Systems Technology Inc. Common Stock,Medical/Dental Instruments,81,22.889999389648438,-30.741301306958025,48,71,E+
TCOM,Trip.com Group Limited American Depositary Shares,Business Services,66,40.040000915527344,-49.290778394396995,23,74,D
TCPC,BlackRock TCP Capital Corp. Common Stock,Finance/Investors Services,40,4.0,-23.87525630572196,67,38,B+
TCRT,Alaunos Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.1299999952316284,-74.08256971036408,8,26,E-
TCRX,TScan Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,0.3490000069141388,-86.15079327160058,5,7,E-
TCX,Tucows Inc. Class A Common Stock,EDP Services,116,10.199999809265137,-59.03614471674762,14,26,B-
TD,Toronto Dominion Bank (The) Common Stock,Commercial Banks,13,119.26000213623047,-4.439103189147964,80,57,C-
TDAY,USA TODAY Co. Inc. Common Stock,Newspapers/Magazines,23,6.449999809265137,-28.57142857142857,61,54,E+
TDC,Teradata Corporation Common Stock,Computer Software: Prepackaged Software,60,29.459999084472656,-22.228093311037288,62,96,C
TDG,Transdigm Group Incorporated Common Stock,Military/Government/Technical,94,1105.280029296875,-23.77379108297414,32,86,D+
TDIC,Dreamland Limited Class A Ordinary Shares,Other Consumer Services,124,1.9700000286102295,-99.78321870386682,2,,A-
TDOC,Teladoc Health Inc. Common Stock,Medical/Nursing Services,35,6.139999866485596,-36.831278829146996,30,17,E+
TDS,Telephone and Data Systems Inc. Common Shares,Telecommunications Equipment,94,36.33000183105469,-23.43193599333151,41,63,C+
TDTH,Trident Digital Tech Holdings Ltd Class B Ordinary Shares,Business Services,66,1.909999966621399,-93.55600537802827,13,,A
TDUP,ThredUp Inc. Class A Common Stock,Catalog/Specialty Distribution,63,2.2300000190734863,-76.64921492633091,6,7,E
TDW,Tidewater Inc. Common Stock,Marine Transportation,5,86.81999969482422,-13.70639184163619,89,55,B-
TDY,Teledyne Technologies Incorporated Common Stock,Industrial Machinery/Components,103,612.02001953125,-11.468243839382453,59,62,C+
TE,T1 Energy Inc. Common Stock,Semiconductors,29,3.809999942779541,-68.35548210256673,27,17,E+
TEAD,Teads Holding Co. Common Stock,Computer Software: Programming Data Processing,90,0.4569999873638153,-73.43023373475906,9,17,E-
TEAM,Atlassian Corporation Class A Common Stock,Computer Software: Prepackaged Software,60,192.61000061035156,-1.5638562821223556,97,63,A
TECH,Bio-Techne Corp Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,72.56999969482422,0.0,78,66,B+
TECK,Teck Resources Ltd Ordinary Shares,Mining & Quarrying of Nonmetallic Minerals (No Fuels),94,66.51000213623047,-7.460779154937292,88,76,B-
TECX,Tectonic Therapeutic Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,24.1200008392334,-36.409173094728196,54,7,E
TEL,TE Connectivity plc Ordinary Shares,Electronic Components,2,213.6699981689453,-13.25568821628088,55,93,C
TELA,TELA Bio Inc. Common Stock,Medical/Dental Instruments,81,1.2699999809265137,-19.10828417215795,90,17,A
TELO,Telomir Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.2100000381469727,-37.30569580147959,37,26,A
TEM,Tempus AI Inc. Class A Common Stock,Computer Software: Programming Data Processing,90,82.23999786376953,-20.348670349860022,89,7,A
TEN,Tsakos Energy Navigation Ltd Common Shares,Marine Transportation,5,46.75,-11.475101715024572,93,,B+
TENB,Tenable Holdings Inc. Common Stock,Computer Software: Prepackaged Software,60,35.880001068115234,-15.873388547608403,90,97,B+
TENX,Tenax Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.8899999856948853,-89.6834060197673,2,26,D
TEO,Telecom Argentina SA,Telecommunications Equipment,94,13.380000114440918,-16.270334807728993,81,96,B-
TER,Teradyne Inc. Common Stock,Electrical Products,12,387.70001220703125,-19.839420821596853,92,92,C+
TEVA,Teva Pharmaceutical Industries Limited Ordinary Shares,Biotechnology: Pharmaceutical Preparations,81,40.220001220703125,0.0,90,46,B+
TEX,Terex Corporation Common Stock,Construction/Ag Equipment/Trucks,31,56.619998931884766,-23.8864804159872,39,71,D-
TFC,Truist Financial Corporation Common Stock,Major Banks,20,47.18000030517578,-12.85311425148593,51,85,D
TFII,TFI International Inc. Common Shares,Trucking Freight/Courier Services,39,121.7699966430664,-25.215582314022424,62,67,D
TFIN,Triumph Financial Inc. Common Stock,Major Banks,20,60.849998474121094,-24.950669585684736,41,72,D-
TFPM,Triple Flag Precious Metals Corp. Common Shares,Precious Metals,25,32.040000915527344,-22.145389147268425,62,94,B-
TFSL,TFS Financial Corporation Common Stock,Savings Institutions,13,16.719999313354492,-8.482311574366975,74,83,C-
TFX,Teleflex Incorporated Common Stock,Medical/Dental Instruments,81,120.08999633789062,-15.45934969523779,51,34,D-
TG,Tredegar Corporation Common Stock,Metal Fabrications,58,7.050000190734863,-31.884058638713352,36,85,C
TGB,Trekor Metals Limited Common Shares,Precious Metals,25,8.970000267028809,-7.334710906644748,94,97,B+
TGE,The Generation Essentials Group Class A Ordinary Shares,Newspapers/Magazines,23,0.8330000042915344,-66.27530386061451,15,,E+
TGEN,Tecogen Inc. Common Stock,Industrial Machinery/Components,103,3.0199999809265137,-74.9792870150483,14,17,E+
TGHL,The GrowHub Limited Class A Ordinary Shares,EDP Services,116,0.8299999833106995,-52.84090978362836,96,,A
TGL,Treasure Global Inc. Common Stock,Business Services,66,2.109999895095825,-91.70597542924153,7,26,A+
TGLS,Tecnoglass Holdings Inc. Common Stock,Electronic Components,2,34.790000915527344,-48.530376987183935,19,43,E+
TGS,Transportadora de Gas del Sur SA TGS Common Stock,Natural Gas Distribution,31,27.18000030517578,-23.04643108714769,42,88,D-
TGT,Target Corporation Common Stock,Department/Specialty Retail Stores,40,156.14999389648438,-8.087589347534752,90,85,B
TGTX,TG Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,57.52000045776367,-2.6075192680638626,91,73,B
TH,Target Hospitality Corp. Common Stock,Hotels/Resorts,87,21.450000762939453,0.0,97,7,B-
THC,Tenet Healthcare Corporation Common Stock,Hospital/Nursing Management,25,249.5399932861328,-11.12298213824353,85,88,B
THCH,TH International Limited Ordinary shares,Restaurants,94,1.1510000228881836,-57.992700040800905,12,17,E-
THFF,First Financial Corporation Common Stock,Major Banks,20,75.22000122070312,-9.143615909061376,73,59,D+
THG,Hanover Insurance Group Inc,Property-Casualty Insurers,42,217.92999267578125,-6.3995228441758645,75,79,C-
THH,TryHard Holdings Limited Ordinary Shares,Services-Misc. Amusement & Recreation,99,1.5700000524520874,-99.71480471345103,4,,A+
THM,International Tower Hill Mines Ltd. Ordinary Shares (Canada),Metal Mining,52,2.809999942779541,-22.160664143040055,91,37,A
THO,Thor Industries Inc. Common Stock,Homebuilding,90,70.93000030517578,-40.24638170654071,28,36,C-
THRM,Gentherm Inc Common Stock,Auto Parts:O.E.M.,94,33.88999938964844,-25.696121604618384,50,81,E+
THRY,Thryv Holdings Inc. Common Stock,Advertising,124,1.7899999618530273,-85.63402924259354,7,32,D-
TIC,TIC Solutions Inc. Common Stock,Business Services,66,8.869999885559082,-38.78536904300722,46,17,B-
TIGO,Millicom International Cellular S.A. Common Stock,Telecommunications Equipment,94,91.0,-12.760040140080687,89,51,C
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,Investment Bankers/Brokers/Service,56,4.699999809265137,-57.73381422990155,21,57,B-
TII,Titan Mining Corporation Common Shares,,,2.9200000762939453,-43.19065851862648,87,,B-
TIL,Instil Bio Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),74,7.119999885559082,-66.25592532305377,22,26,D+
TILE,Interface Inc. Common Stock,Home Furnishings,33,35.189998626708984,-10.429725978383352,74,91,C
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares),Telecommunications Equipment,94,18.329999923706055,-33.95640044408419,29,66,C-
TIPT,Tiptree Inc. Common Stock,Property-Casualty Insurers,42,16.979999542236328,-27.6657894116758,40,50,D+
TISI,Team Inc. Common Stock,Other Consumer Services,124,28.969999313354492,0.0,96,17,A
TITN,Titan Machinery Inc. Common Stock,Other Specialty Stores,130,23.479999542236328,-10.450037539560942,84,17,A
TJGC,TJGC Group Limited Class A Ordinary Shares,Advertising,124,28.200000762939453,0.0,99,,A
TJX,TJX Companies Inc. (The) Common Stock,Clothing/Shoe/Accessory Stores,116,131.6300048828125,-21.59294628603505,33,74,D
TK,Teekay Corporation Ltd. Common Stock,Marine Transportation,5,13.65999984741211,-7.138002637742568,89,,B-
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,Telecommunications Equipment,94,5.130000114440918,-28.251747608161505,32,62,E
TKLF,Tokyo Lifestyle Co. Ltd. American Depositary Shares,Other Specialty Stores,130,1.690999984741211,-56.75191949818195,19,,A
TKNO,Alpha Teknova Inc. Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances,110,9.289999961853027,0.0,97,7,A
TKO,TKO Group Holdings Inc. Class A Common Stock,Services-Misc. Amusement & Recreation,99,185.05999755859375,-16.743749736136394,38,78,C
TKR,Timken Company (The) Common Stock,Metal Fabrications,58,117.19000244140625,-19.139928314023493,72,79,D-
TLF,Tandy Leather Factory Inc. Common Stock,Apparel,121,2.5799999237060547,-3.7313485283658077,72,81,B
TLIH,Ten-League International Holdings Limited Ordinary Shares,Industrial Specialties,68,5.760000228881836,-21.739128744669834,90,,B+
TLK,PT Telekomunikasi Indonesia Tbk,Telecommunications Equipment,94,13.300000190734863,-38.49732592870131,27,,D-
TLN,Talen Energy Corporation Common Stock,Electric Utilities: Central,87,300.010009765625,-32.70904085997364,23,72,E+
TLNC,Talon Capital Corp. Class A Ordinary Shares,Blank Checks,47,10.210000038146973,-1.6377656495151327,53,,C+
TLPH,Talphera Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,81,1.1699999570846558,-20.408167733792524,78,7,D+
TLRY,Tilray Brands Inc. Common Stock,Medicinal Chemicals and Botanical Products,123,4.070000171661377,-80.6190468016125,13,34,C+
TLS,Telos Corporation Common Stock,EDP Services,116,4.070000171661377,-47.55154572659289,30,88,D+
TLSA,Tiziana Life Sciences Ltd. Common Shares,Biotechnology: Pharmaceutical Preparations,81,1.0399999618530273,-54.58515374771108,24,,B+
TLSI,TriSalus Life Sciences Inc. Common Stock,Medical Specialities,10,4.610000133514404,-38.53333155314128,46,7,B-
TLX,Telix Pharmaceuticals Limited American Depositary Shares,Biotechnology: Pharmaceutical Preparations,81,11.3100004196167,-11.847229252751944,74,,C+
TLYS,Tilly's Inc. Common Stock,Clothing/Shoe/Accessory Stores,116,4.239999771118164,-22.20183633933238,91,39,A+
TM,Toyota Motor Corporation Common Stock,Auto Manufacturing,137,186.72000122070312,-24.797613166180078,49,74,C+
TMC,TMC the metals company Inc. Common Stock,Metal Mining,52,4.0,-62.58185072953412,23,7,B-
TMCI,Treace Medical Concepts Inc. Common Stock,Medical/Dental Instruments,81,4.539999961853027,-34.67625774894708,94,7,C+
TMCR,The Metals Royalty Company Inc. Common Stock,Precious Metals,25,4.199999809265137,-73.24840853318632,7,44,E
TMDE,TMD Energy Limited Ordinary Shares,Oil Refining/Marketing,107,0.7099999785423279,-82.42574293944617,36,,A
TMDX,TransMedics Group Inc. Common Stock,Biotechnology: Electromedical & Electrotherapeutic Apparatus,58,83.9000015258789,-44.22284101370217,32,61,C-
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,Broadcasting,68,8.34000015258789,-63.91216762938037,22,62,D+
TMO,Thermo Fisher Scientific Inc Common Stock,Industrial Machinery/Components,103,678.3900146484375,0.0,87,52,A-
TMP,Tompkins Financial Corporation Common Stock,Major Banks,20,98.13999938964844,-3.0332968309405017,81,81,B-
TMQ,Trilogy Metals Inc. Common Stock,Precious Metals,25,3.25,-69.33962374490616,56,26,C
TMS,Teamshares Inc. Common Stock,,,8.0,-36.0,25,,A+
TMUS,T-Mobile US Inc. Common Stock,Telecommunications Equipment,94,165.35000610351562,-29.466524910348934,29,68,D-
TNC,Tennant Company Common Stock,Industrial Machinery/Components,103,66.20999908447266,-27.036416057058766,29,46,E+
TNDM,Tandem Diabetes Care Inc. Common Stock,Medical/Dental Instruments,81,15.220000267028809,-46.142957736164824,34,17,D
TNET,TriNet Group Inc. Common Stock,Business Services,66,65.54000091552734,-8.553086940183718,87,65,B-
TNGX,Tango Therapeutics Inc.,Biotechnology: Pharmaceutical Preparations,81,24.6299991607666,-25.136784138466318,96,7,C+
TNK,Teekay Tankers Ltd.,Marine Transportation,5,94.08000183105469,-6.777642154174557,92,91,B-
